,Platform,Number,Store,Address,addr,Review_score,Review_counts,ID,Date,Review_text
104,Kakao,6,노블티,서울 은평구 연서로 514 1층 (진관동),서울 은평구,4.0,13.0,olm,2023.10.28.,넘 예쁘고 분위기 좋은 카페예요! 북한산 뷰가 넘나 기분좋고 멋있어요 음료랑 빵도 넘 괜찮아서 앙버터소금빵은 다먹고 하나 더 사왔어요 ㅋㅋㅋㅋ 정말 굳
105,Kakao,6,노블티,서울 은평구 연서로 514 1층 (진관동),서울 은평구,4.0,13.0,jin.☆,2023.10.24.,완전 개별로입니다
106,Kakao,6,노블티,서울 은평구 연서로 514 1층 (진관동),서울 은평구,4.0,13.0,뚜벅이,2023.10.10.,정보 없음
107,Kakao,6,노블티,서울 은평구 연서로 514 1층 (진관동),서울 은평구,4.0,13.0,먹뜌꾸미,2023.09.26.,"뷰 너무 좋고, 빵도 맛있고 커피도 맛있어서 좋았어요! 포카치아 종류 베스트 >_< !! 
선물용으로 빵도 포장했어요. 
6층 테라스 올라가서 운좋게 북한산 뷰 자리! 바람 선선하고 커피 맛있으니 단골 예약이요! 주차도 편하고 재방문 의사 200프로에요."
108,Kakao,6,노블티,서울 은평구 연서로 514 1층 (진관동),서울 은평구,4.0,13.0,seofon,2023.09.07.,북한산 경관이 이쁜 루프탑!
109,Kakao,7,동네빵네하얀풍차,서울 은평구 통일로87길 17 1층 (갈현동),서울 은평구,4.1,7.0,YOO HOO,2024.03.23.,다 맛있어요. 특히 우유 식빵과 생크림 케이크 강추입니다!
110,Kakao,7,동네빵네하얀풍차,서울 은평구 통일로87길 17 1층 (갈현동),서울 은평구,4.1,7.0,맛쪼니,2024.02.20.,"우유식빵 정말 맛있습니다. 촉촉하고 부드럽고 아침10시즈음 가면 바로 나온 우유식빵을 드실 수 있습니다. 저는 한번에 두세개씩 사서 쟁겨놓고 먹고 있습니다. 생크림케이크도 정말 맛있는데  만드신 당일보다 익일에 드시면 시트도 맛있고 부드럽고 생크림도 자연스럽게 녹아져 더 좋습니다.

공갈빵도 정말 맛있습니다!!!"
111,Kakao,7,동네빵네하얀풍차,서울 은평구 통일로87길 17 1층 (갈현동),서울 은평구,4.1,7.0,kambiz,2024.01.19.,very nice 👌
112,Kakao,7,동네빵네하얀풍차,서울 은평구 통일로87길 17 1층 (갈현동),서울 은평구,4.1,7.0,HMM대주주,2021.12.27.,불친절함
113,Kakao,7,동네빵네하얀풍차,서울 은평구 통일로87길 17 1층 (갈현동),서울 은평구,4.1,7.0,곰준호™,2021.11.15.,"사실상 유일하게 살아 남은 동네빵집이라서 자주 찾고 있음
이 집은 간식빵도 좋지만 매력은 식빵류에 있다고 생각함"
114,Kakao,7,동네빵네하얀풍차,서울 은평구 통일로87길 17 1층 (갈현동),서울 은평구,4.1,7.0,서울시청,2021.03.25.,"빵이 전체적으로 매우 달콤하고 부드럽지만 설탕, 버터가 과하게 들어간 편입니다. 주인으로 보이는 아주머니는 꽤나 불친절합니다."
115,Kakao,7,동네빵네하얀풍차,서울 은평구 통일로87길 17 1층 (갈현동),서울 은평구,4.1,7.0,하하,2020.04.11.,"맛있음 
사장님이 열정이 넘침 눈빛이 참 초롱초롱하셨음
카운터봐주는 아주머니는 불친절함 
그래서 맨날 내가 먼저 매너있는 척해야됨 
안그러면 사람대접 안해줘서..."
116,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,.,2024.02.18.,여긴..연신내에서 꽤나 운영된지 오래됐고..매출이 전국에서 가장 많아 왕년에 기사도 났던 지점이었지만..이젠 ..
117,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,0,2023.10.07.,유통기한임박상품만팔아서그런지 빵이 퍼석하고맛도없음   다시는안감. 파리바게트자체가 왜자꾸뉴스에나오는지 다시알수있는날이었음 별한개도아깝습니다
118,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,윤빈,2023.08.05.,집 앞이라 자주가요
119,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,팬더,2023.07.20.,좀 통통한? 직원 진짜 불친절 기분잡침. 토핑있는 베이글 데워달라했더니 비닐에넣어서 뎁히고 세로로 줌 토핑 다흐름; 기본적인 개념이 걍 없음. 봉투달라했더니 빵넣어서 던짐 친절하진 못해도 불친절하고 싸/가지없진 말아야지;
120,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,휠릴리,2023.06.08.,언제나 맛있어용 굿
121,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,-,2023.03.20.,알바가 엄청 불친정해요
122,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,람인,2023.03.04.,"죄송한데 별 1개도 아까움
3명이 빵을 한번에 사면서, 돈주고 쇼핑백 3개를 제값주고 사서 나눴는데요. 
알바가 종이봉투 3개 나눠 담는게 짜증나는지, 빡친 표정과 뾰루퉁한 입으로 빵을 종이봉투에 진짜 힘껏 내던지시더라구요. 뭐죠? 왜 짜증이나시죠? 이해도 안되고 기분이 너무 더러웠습니다. 알바교육 제대로 시키든지, 봉투를 여러개 나눠 담아야 하면 차라리 손님이 나눠 담게 하든지. 
생각할수록 알바분 표정과 행동이 참..."
123,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,하루,2023.02.17.,"파리바게트 지금까지 가본곳 중 제일 불친절한곳;;
계산해달라니까 계속 핸드폰만 하고 있고...
계산할 때 할인이나 적립물어보지도 않고 말 한마디없이 서 있기만 하네요...
그냥 연서시장쪽 파리바게트 가는게 훨씬 나을듯요;;"
124,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,ㄱ,2022.05.28.,알바들 돈 안 주나요? 태도랑 표정이 끌려나온 표정이야 ㅋㅋㅋ 어휴
125,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,MK,2022.05.22.,테이블 및 바닥 위생에 좀 더 신경을 써주세요! 빵은 맛있습니다!
126,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,HMM대주주,2022.04.22.,"직영이라 그런가..
알바생 관리가 필요할 것 같네요 확실히"
127,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,GS,2022.03.24.,빵 종류 다양해요.친절하고 좋아요~
128,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,문재앙,2022.03.05.,로ㅡㅇㆍㄴ지
129,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,이선제,2022.01.26.,"흰색안경쓴 알바생 진짜.... 너무합니다..
너무 불친절해요
직원교육 다시 부탁드립니다
서로 피곤하고 힘들수 있는건 알겠는데 
조금 별로였습니다..."
130,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,@@,2021.01.28.,없는번호로 나오는데 폐점했나요?
131,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,G,2020.06.02.,걍 나쁘지는 않던데. 알바들도 할수있는만큼 열심히 응대하는 것 같고
132,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,Nuar,2020.05.27.,아메리카노 1500원 행사는 개꿀인듯?
133,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,다다다,2020.01.01.,진짜 불친절 기분상할정도
134,Kakao,8,파리바게뜨 연신내점,서울 은평구 통일로 855-8 진원와이타운상가 1층 104~107호 (갈현동),서울 은평구,2.3,19.0,라디아,2019.12.06.,빵 메뉴는 많으나 직원들 불친절해요..특히 아침에 근무하시는 분.... 빵 좀 짤라달라고했더니 퉁명스럽게 해주더라구요...
135,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,ㅇㅙ,2024.04.01.,죽여줘요
136,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,김창연,2024.03.27.,정보 없음
137,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,꼬로록,2023.09.16.,"빨리 날씨 선선해져서 앙버터바게트? 했음 좋겠어여!! 빵까지 존맛인데..
앙버터샌드도 빵이 부드러워서 맛있긴 하지만..
커피 맛도 좋아요 

타이포 말고 다람쥐 캐릭터로 스티커나 플로킹백 만들어주심 좋겠어요!"
138,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,냠,2023.08.31.,"내 인생 빵집 ✨️
빵이 다 너무 맛있다! 보통 좋은 재료로 만든 담백한 빵은 살짝 거친 느낌이 있는데 쿠아레비 빵은 너무 촉촉하고 쫄깃쫄깃하고 맛있다
빵이나 디저트류 전부 다 맛있고 음료도 너무 맛있어요! (에이드 종류 중에 살구랑 금귤이 정말 최고... 🥺)
일하시는 분들도 다들 너무 친절하시고 분위기도 너무 좋아요 😎 쿠아레비 들르는 모든 사람들이 늘 행복했으면!"
139,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,현서,2023.03.19.,대 박
140,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,매니페스토는 등급제O...,2022.10.13.,역촌역쪽에도 있지만 구산역점이 더 좋습니다. 통밀스콘이 백밀없이 통밀만 들어간다 해서 갈 때마다 스콘을 왕창 사옵니다. 가까우면 더 자주 갔을텐데 아쉽습니다.
141,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,Dain Lim,2021.09.13.,"기본에 충실한, 그런데 기본이 사실 기본이 아닌 엄청 고급진 그런맛…:-) 
바게트 샌드위치 정말 맛있어요.
씹으면 씹을 수록 고소한 바게트 빵에 
감칠맛 폭발하는 치즈, 짜지않고 담백한 햄, 아삭하고 싱그러운 제철 야채..
맨날 먹고 싶어요."
142,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,꾸,2021.08.21.,젤 좋아하는 빵집
143,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,장대감,2021.08.19.,"""무토바통""  맛있습니다 별거 아닌거 같은데 끝없이 먹게 되는 맛"
144,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,illllilllli...,2021.04.17.,갠적으로 까눌레랑 마들렌이랑 바닐라쿠키 초코쿠키 파운드케잌 이런 작은 티푸드들이 맛나요.. 오래 영업하셨으면..
145,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,쿠키,2020.12.21.,최고체고최고 은평구 최애빵맛집
146,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,ㅇㅅㅇ,2020.07.23.,음료는 별로.. 빵은 진짜 맛있다 특히 올리브 마카다미아넛 맛있고 까눌레도 괜찮음
147,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,1345,2020.05.27.,빵이 하나같이 다 너무 맛나요. 건강하고 신선한 느낌이에요. 내부 분위기도 좋네요
148,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,백훈,2020.05.11.,건강한빵이더군요. 함 드셔보시길 추천해요!
149,Kakao,9,쿠아레비 구산점,서울 은평구 서오릉로 149 세웅그룹빌딩 1층 (구산동),서울 은평구,4.8,15.0,황규온,2019.10.26.,"빵이 맛있고, 여유롭고 편안한 분위기라 좋아요."
150,Kakao,10,뚜레쥬르 카페응암점,서울 은평구 응암로 277 1층 (응암동),서울 은평구,3.2,5.0,냉철한입맛,2023.10.29.,사장님 친절하시고 빵 맛있습니다.
151,Kakao,10,뚜레쥬르 카페응암점,서울 은평구 응암로 277 1층 (응암동),서울 은평구,3.2,5.0,몽,2023.09.22.,"눈에 보이는 부분에만
내용물이 가득 들어 있는것처럼
만든 눈속임 빵이 많다."
152,Kakao,10,뚜레쥬르 카페응암점,서울 은평구 응암로 277 1층 (응암동),서울 은평구,3.2,5.0,2018.05.10,2023.06.21.,너무 좋은데 매장 노래가 너무 별로예요… 시대를 넘나드는 모든 아이돌 노래들과 멜론top100 틀어놓은 듯한… 매장은 너무 깨끗하고 조용하고 친절하시고 빵 상태도 좋아서 스타벅스에 견줄만한데… 진짜 빵이랑 커피라도 마실요량으로 앉아있으면 노래가 분위기를 다 망쳐요… 다행히 볼륨은 크지 않은데 정말 노래가 최악입니다… 사장님 제발 노래 바꿔주세요… 옥에 티 정도가 아니라 주변 젊은 사람들도 많이 올 것 같은 입지인데 오래 장사하시기에 노래가 정말 중요할 것 같습니다… 브런치라도 먹으러 갈까 싶다가도 노래 생각하면 발길을 돌리게 됩니다… 위아래 위위아래… 들으면서 지금 커피랑 빵먹고 있습니다… 춤추는 작은 카탈레나… 노래 제발..ㅠㅠ
153,Kakao,10,뚜레쥬르 카페응암점,서울 은평구 응암로 277 1층 (응암동),서울 은평구,3.2,5.0,w,2023.05.11.,친절하세요!!
154,Kakao,10,뚜레쥬르 카페응암점,서울 은평구 응암로 277 1층 (응암동),서울 은평구,3.2,5.0,무니오징어,2022.11.14.,"오픈한지 얼마 안되기도 했지만..
쿠폰 이것저것 물어봤는데 친절하세요.
늦은 시간에 가서 손님 한두명있었는데 칼각으로 빵 정리하시더라구요.
최근 빠바 이미지가 안좋아졌기도했고 점주분이 타이밍 참 잘잡으셨네요."
155,Kakao,11,도돌이표,서울 은평구 진관3로 70 롯데캐슬 823동 상가 1층 106호 (진관동),서울 은평구,4.6,17.0,gamsung,2023.12.31.,"가성비 갑 인테리어도 아기자기 따뜻한 느낌에
이런 퀄리티가 은평뉴타운에있다니..
널리널리 소문나야합니다
은평구 통틀어 아니 서울빵집중 맛집에 손에 꼽습니다"
156,Kakao,11,도돌이표,서울 은평구 진관3로 70 롯데캐슬 823동 상가 1층 106호 (진관동),서울 은평구,4.6,17.0,김홍용,2023.09.06.,정보 없음
157,Kakao,11,도돌이표,서울 은평구 진관3로 70 롯데캐슬 823동 상가 1층 106호 (진관동),서울 은평구,4.6,17.0,Dddd,2023.05.18.,구파발에서 가장 맛있는 빵집👍👍
158,Kakao,11,도돌이표,서울 은평구 진관3로 70 롯데캐슬 823동 상가 1층 106호 (진관동),서울 은평구,4.6,17.0,ㅇㅇ,2022.08.22.,카야버터 크로와상이랑 소금빵 진짜 맛있음 다른것도 자주 사먹는 중 다 맛있어 ㅜㅜ
159,Kakao,11,도돌이표,서울 은평구 진관3로 70 롯데캐슬 823동 상가 1층 106호 (진관동),서울 은평구,4.6,17.0,fromu,2022.06.27.,맛있어요 알바생인거 같은 직원분이 친절하진 않은데… 빵은 가격 대비 맛있어요
160,Kakao,11,도돌이표,서울 은평구 진관3로 70 롯데캐슬 823동 상가 1층 106호 (진관동),서울 은평구,4.6,17.0,내돈내산.,2022.05.27.,크로아상 진짜 미쳤어요! 이집보다 맛있는 크로아상집 못찾음. -갈현동 빵순이-
